file_path,class_id
balanced_dataset\train\swimming\005466.jpg,0
balanced_dataset\train\swimming\005467.jpg,0
balanced_dataset\train\swimming\005468.jpg,0
balanced_dataset\train\swimming\005469.jpg,0
balanced_dataset\train\swimming\005470.jpg,0
balanced_dataset\train\swimming\005471.jpg,0
balanced_dataset\train\swimming\005472.jpg,0
balanced_dataset\train\swimming\005473.jpg,0
balanced_dataset\train\swimming\005474.jpg,0
balanced_dataset\train\swimming\005475.jpg,0
balanced_dataset\train\swimming\005476.jpg,0
balanced_dataset\train\swimming\005477.jpg,0
balanced_dataset\train\swimming\005478.jpg,0
balanced_dataset\train\swimming\005479.jpg,0
balanced_dataset\train\swimming\005480.jpg,0
balanced_dataset\train\swimming\005481.jpg,0
balanced_dataset\train\swimming\005482.jpg,0
balanced_dataset\train\swimming\005483.jpg,0
balanced_dataset\train\swimming\005484.jpg,0
balanced_dataset\train\swimming\005485.jpg,0
balanced_dataset\train\swimming\005486.jpg,0
balanced_dataset\train\swimming\005487.jpg,0
balanced_dataset\train\swimming\005488.jpg,0
balanced_dataset\train\swimming\005489.jpg,0
balanced_dataset\train\swimming\005490.jpg,0
balanced_dataset\train\swimming\005491.jpg,0
balanced_dataset\train\swimming\005492.jpg,0
balanced_dataset\train\swimming\005493.jpg,0
balanced_dataset\train\swimming\005494.jpg,0
balanced_dataset\train\swimming\005495.jpg,0
balanced_dataset\train\swimming\005496.jpg,0
balanced_dataset\train\swimming\005497.jpg,0
balanced_dataset\train\swimming\005498.jpg,0
balanced_dataset\train\swimming\005499.jpg,0
balanced_dataset\train\swimming\005500.jpg,0
balanced_dataset\train\swimming\005501.jpg,0
balanced_dataset\train\swimming\005502.jpg,0
balanced_dataset\train\swimming\005503.jpg,0
balanced_dataset\train\swimming\005504.jpg,0
balanced_dataset\train\swimming\005505.jpg,0
balanced_dataset\train\swimming\005506.jpg,0
balanced_dataset\train\swimming\005507.jpg,0
balanced_dataset\train\swimming\005508.jpg,0
balanced_dataset\train\swimming\005509.jpg,0
balanced_dataset\train\swimming\005510.jpg,0
balanced_dataset\train\swimming\005511.jpg,0
balanced_dataset\train\swimming\005512.jpg,0
balanced_dataset\train\swimming\005513.jpg,0
balanced_dataset\train\swimming\005514.jpg,0
balanced_dataset\train\swimming\005515.jpg,0
balanced_dataset\train\swimming\005516.jpg,0
balanced_dataset\train\swimming\005517.jpg,0
balanced_dataset\train\swimming\005518.jpg,0
balanced_dataset\train\swimming\005519.jpg,0
balanced_dataset\train\swimming\005520.jpg,0
balanced_dataset\train\swimming\005521.jpg,0
balanced_dataset\train\swimming\005522.jpg,0
balanced_dataset\train\swimming\005523.jpg,0
balanced_dataset\train\swimming\005524.jpg,0
balanced_dataset\train\swimming\005525.jpg,0
balanced_dataset\train\swimming\005526.jpg,0
balanced_dataset\train\swimming\005527.jpg,0
balanced_dataset\train\swimming\005528.jpg,0
balanced_dataset\train\swimming\005529.jpg,0
balanced_dataset\train\swimming\005530.jpg,0
balanced_dataset\train\swimming\005531.jpg,0
balanced_dataset\train\swimming\005532.jpg,0
balanced_dataset\train\swimming\005533.jpg,0
balanced_dataset\train\swimming\005534.jpg,0
balanced_dataset\train\swimming\005535.jpg,0
balanced_dataset\train\swimming\005536.jpg,0
balanced_dataset\train\swimming\005537.jpg,0
balanced_dataset\train\swimming\005538.jpg,0
balanced_dataset\train\swimming\005539.jpg,0
balanced_dataset\train\swimming\005540.jpg,0
balanced_dataset\train\swimming\005541.jpg,0
balanced_dataset\train\swimming\005542.jpg,0
balanced_dataset\train\swimming\005543.jpg,0
balanced_dataset\train\swimming\005544.jpg,0
balanced_dataset\train\swimming\005545.jpg,0
balanced_dataset\train\swimming\005546.jpg,0
balanced_dataset\train\swimming\005547.jpg,0
balanced_dataset\train\swimming\005548.jpg,0
balanced_dataset\train\swimming\005549.jpg,0
balanced_dataset\train\swimming\005550.jpg,0
balanced_dataset\train\swimming\005551.jpg,0
balanced_dataset\train\swimming\005552.jpg,0
balanced_dataset\train\swimming\005553.jpg,0
balanced_dataset\train\swimming\005554.jpg,0
balanced_dataset\train\swimming\005555.jpg,0
balanced_dataset\train\swimming\005556.jpg,0
balanced_dataset\train\swimming\005557.jpg,0
balanced_dataset\train\swimming\005558.jpg,0
balanced_dataset\train\swimming\005559.jpg,0
balanced_dataset\train\swimming\005560.jpg,0
balanced_dataset\train\swimming\005561.jpg,0
balanced_dataset\train\swimming\005562.jpg,0
balanced_dataset\train\swimming\005563.jpg,0
balanced_dataset\train\swimming\005564.jpg,0
balanced_dataset\train\swimming\005565.jpg,0
balanced_dataset\train\swimming\005566.jpg,0
balanced_dataset\train\swimming\005567.jpg,0
balanced_dataset\train\swimming\005568.jpg,0
balanced_dataset\train\swimming\005569.jpg,0
balanced_dataset\train\swimming\005570.jpg,0
balanced_dataset\train\swimming\005571.jpg,0
balanced_dataset\train\swimming\005572.jpg,0
balanced_dataset\train\swimming\005573.jpg,0
balanced_dataset\train\swimming\005574.jpg,0
balanced_dataset\train\swimming\005575.jpg,0
balanced_dataset\train\swimming\005576.jpg,0
balanced_dataset\train\swimming\005577.jpg,0
balanced_dataset\train\swimming\005578.jpg,0
balanced_dataset\train\swimming\005579.jpg,0
balanced_dataset\train\swimming\005580.jpg,0
balanced_dataset\train\swimming\005581.jpg,0
balanced_dataset\train\swimming\005582.jpg,0
balanced_dataset\train\swimming\005583.jpg,0
balanced_dataset\train\swimming\005584.jpg,0
balanced_dataset\train\swimming\005585.jpg,0
balanced_dataset\train\swimming\005586.jpg,0
balanced_dataset\train\swimming\005587.jpg,0
balanced_dataset\train\swimming\005588.jpg,0
balanced_dataset\train\swimming\005589.jpg,0
balanced_dataset\train\swimming\005590.jpg,0
balanced_dataset\train\swimming\005591.jpg,0
balanced_dataset\train\swimming\005592.jpg,0
balanced_dataset\train\swimming\005593.jpg,0
balanced_dataset\train\swimming\005594.jpg,0
balanced_dataset\train\swimming\005595.jpg,0
balanced_dataset\train\swimming\005596.jpg,0
balanced_dataset\train\swimming\005597.jpg,0
balanced_dataset\train\swimming\005598.jpg,0
balanced_dataset\train\swimming\005599.jpg,0
balanced_dataset\train\swimming\005600.jpg,0
balanced_dataset\train\swimming\005601.jpg,0
balanced_dataset\train\swimming\005602.jpg,0
balanced_dataset\train\swimming\005603.jpg,0
balanced_dataset\train\swimming\005604.jpg,0
balanced_dataset\train\swimming\005605.jpg,0
balanced_dataset\train\swimming\005606.jpg,0
balanced_dataset\train\swimming\005607.jpg,0
balanced_dataset\train\swimming\005608.jpg,0
balanced_dataset\train\swimming\005609.jpg,0
balanced_dataset\train\swimming\005610.jpg,0
balanced_dataset\train\swimming\005611.jpg,0
balanced_dataset\train\swimming\005612.jpg,0
balanced_dataset\train\swimming\005613.jpg,0
balanced_dataset\train\swimming\005614.jpg,0
balanced_dataset\train\swimming\005615.jpg,0
balanced_dataset\train\swimming\005616.jpg,0
balanced_dataset\train\swimming\005617.jpg,0
balanced_dataset\train\swimming\005618.jpg,0
balanced_dataset\train\swimming\005619.jpg,0
balanced_dataset\train\swimming\005620.jpg,0
balanced_dataset\train\swimming\005621.jpg,0
balanced_dataset\train\swimming\005622.jpg,0
balanced_dataset\train\swimming\005623.jpg,0
balanced_dataset\train\swimming\005624.jpg,0
balanced_dataset\train\swimming\005625.jpg,0
balanced_dataset\train\swimming\005626.jpg,0
balanced_dataset\train\swimming\005627.jpg,0
balanced_dataset\train\swimming\005628.jpg,0
balanced_dataset\train\swimming\005629.jpg,0
balanced_dataset\train\swimming\005630.jpg,0
balanced_dataset\train\swimming\005631.jpg,0
balanced_dataset\train\swimming\005632.jpg,0
balanced_dataset\train\swimming\005633.jpg,0
balanced_dataset\train\swimming\005634.jpg,0
balanced_dataset\train\swimming\005635.jpg,0
balanced_dataset\train\swimming\005636.jpg,0
balanced_dataset\train\swimming\005637.jpg,0
balanced_dataset\train\swimming\005638.jpg,0
balanced_dataset\train\swimming\005639.jpg,0
balanced_dataset\train\swimming\005640.jpg,0
balanced_dataset\train\swimming\005641.jpg,0
balanced_dataset\train\swimming\005642.jpg,0
balanced_dataset\train\swimming\005643.jpg,0
balanced_dataset\train\swimming\005644.jpg,0
balanced_dataset\train\swimming\005645.jpg,0
balanced_dataset\train\swimming\005646.jpg,0
balanced_dataset\train\swimming\005647.jpg,0
balanced_dataset\train\swimming\005648.jpg,0
balanced_dataset\train\swimming\005649.jpg,0
balanced_dataset\train\swimming\005650.jpg,0
balanced_dataset\train\swimming\005651.jpg,0
balanced_dataset\train\swimming\005652.jpg,0
balanced_dataset\train\swimming\005653.jpg,0
balanced_dataset\train\swimming\005654.jpg,0
balanced_dataset\train\swimming\005655.jpg,0
balanced_dataset\train\swimming\005656.jpg,0
balanced_dataset\train\swimming\005657.jpg,0
balanced_dataset\train\swimming\005658.jpg,0
balanced_dataset\train\swimming\005659.jpg,0
balanced_dataset\train\swimming\005660.jpg,0
balanced_dataset\train\swimming\005661.jpg,0
balanced_dataset\train\swimming\005662.jpg,0
balanced_dataset\train\swimming\005663.jpg,0
balanced_dataset\train\swimming\005664.jpg,0
balanced_dataset\train\swimming\005665.jpg,0
balanced_dataset\train\swimming\005666.jpg,0
balanced_dataset\train\swimming\005667.jpg,0
balanced_dataset\train\swimming\005668.jpg,0
balanced_dataset\train\swimming\005669.jpg,0
balanced_dataset\train\swimming\005670.jpg,0
balanced_dataset\train\swimming\005671.jpg,0
balanced_dataset\train\swimming\005672.jpg,0
balanced_dataset\train\swimming\005673.jpg,0
balanced_dataset\train\swimming\005674.jpg,0
balanced_dataset\train\swimming\005675.jpg,0
balanced_dataset\train\swimming\005676.jpg,0
balanced_dataset\train\swimming\005677.jpg,0
balanced_dataset\train\swimming\005678.jpg,0
balanced_dataset\train\swimming\005679.jpg,0
balanced_dataset\train\swimming\005680.jpg,0
balanced_dataset\train\swimming\005681.jpg,0
balanced_dataset\train\swimming\005682.jpg,0
balanced_dataset\train\swimming\005683.jpg,0
balanced_dataset\train\swimming\005684.jpg,0
balanced_dataset\train\swimming\005685.jpg,0
balanced_dataset\train\swimming\005686.jpg,0
balanced_dataset\train\swimming\005687.jpg,0
balanced_dataset\train\swimming\005688.jpg,0
balanced_dataset\train\swimming\005689.jpg,0
balanced_dataset\train\swimming\005690.jpg,0
balanced_dataset\train\swimming\005691.jpg,0
balanced_dataset\train\swimming\005692.jpg,0
balanced_dataset\train\swimming\005693.jpg,0
balanced_dataset\train\swimming\005694.jpg,0
balanced_dataset\train\swimming\005695.jpg,0
balanced_dataset\train\swimming\005696.jpg,0
balanced_dataset\train\swimming\005697.jpg,0
balanced_dataset\train\swimming\005698.jpg,0
balanced_dataset\train\swimming\005699.jpg,0
balanced_dataset\train\swimming\005700.jpg,0
balanced_dataset\train\swimming\005701.jpg,0
balanced_dataset\train\swimming\005702.jpg,0
balanced_dataset\train\swimming\005703.jpg,0
balanced_dataset\train\swimming\005704.jpg,0
balanced_dataset\train\swimming\005705.jpg,0
balanced_dataset\train\swimming\005706.jpg,0
balanced_dataset\train\swimming\005707.jpg,0
balanced_dataset\train\swimming\005708.jpg,0
balanced_dataset\train\swimming\005709.jpg,0
balanced_dataset\train\swimming\005710.jpg,0
balanced_dataset\train\swimming\005711.jpg,0
balanced_dataset\train\swimming\005712.jpg,0
balanced_dataset\train\swimming\005713.jpg,0
balanced_dataset\train\swimming\005714.jpg,0
balanced_dataset\train\swimming\005715.jpg,0
balanced_dataset\train\swimming\005716.jpg,0
balanced_dataset\train\swimming\005717.jpg,0
balanced_dataset\train\swimming\005718.jpg,0
balanced_dataset\train\swimming\005719.jpg,0
balanced_dataset\train\swimming\005720.jpg,0
balanced_dataset\train\swimming\005721.jpg,0
balanced_dataset\train\swimming\005722.jpg,0
balanced_dataset\train\swimming\005723.jpg,0
balanced_dataset\train\swimming\005724.jpg,0
balanced_dataset\train\swimming\005725.jpg,0
balanced_dataset\train\swimming\005726.jpg,0
balanced_dataset\train\swimming\005727.jpg,0
balanced_dataset\train\swimming\005728.jpg,0
balanced_dataset\train\swimming\005729.jpg,0
balanced_dataset\train\swimming\005730.jpg,0
balanced_dataset\train\swimming\005731.jpg,0
balanced_dataset\train\swimming\005732.jpg,0
balanced_dataset\train\swimming\005733.jpg,0
balanced_dataset\train\swimming\005734.jpg,0
balanced_dataset\train\swimming\005735.jpg,0
balanced_dataset\train\swimming\005736.jpg,0
balanced_dataset\train\swimming\005737.jpg,0
balanced_dataset\train\swimming\005738.jpg,0
balanced_dataset\train\swimming\005739.jpg,0
balanced_dataset\train\swimming\005740.jpg,0
balanced_dataset\train\swimming\005741.jpg,0
balanced_dataset\train\swimming\005742.jpg,0
balanced_dataset\train\swimming\005743.jpg,0
balanced_dataset\train\swimming\005744.jpg,0
balanced_dataset\train\swimming\005745.jpg,0
balanced_dataset\train\swimming\005746.jpg,0
balanced_dataset\train\swimming\005747.jpg,0
balanced_dataset\train\swimming\005748.jpg,0
balanced_dataset\train\swimming\005749.jpg,0
balanced_dataset\train\swimming\005750.jpg,0
balanced_dataset\train\swimming\005751.jpg,0
balanced_dataset\train\swimming\005752.jpg,0
balanced_dataset\train\swimming\005753.jpg,0
balanced_dataset\train\swimming\005754.jpg,0
balanced_dataset\train\swimming\005755.jpg,0
balanced_dataset\train\swimming\005756.jpg,0
balanced_dataset\train\swimming\005757.jpg,0
balanced_dataset\train\swimming\005758.jpg,0
balanced_dataset\train\swimming\005759.jpg,0
balanced_dataset\train\swimming\005760.jpg,0
balanced_dataset\train\swimming\005761.jpg,0
balanced_dataset\train\swimming\005762.jpg,0
balanced_dataset\train\swimming\005763.jpg,0
balanced_dataset\train\swimming\005764.jpg,0
balanced_dataset\train\swimming\005765.jpg,0
balanced_dataset\train\swimming\005766.jpg,0
balanced_dataset\train\swimming\005767.jpg,0
balanced_dataset\train\swimming\005768.jpg,0
balanced_dataset\train\swimming\005769.jpg,0
balanced_dataset\train\swimming\005770.jpg,0
balanced_dataset\train\swimming\005771.jpg,0
balanced_dataset\train\swimming\005772.jpg,0
balanced_dataset\train\swimming\005773.jpg,0
balanced_dataset\train\swimming\005774.jpg,0
balanced_dataset\train\swimming\005775.jpg,0
balanced_dataset\train\swimming\005776.jpg,0
balanced_dataset\train\swimming\005777.jpg,0
balanced_dataset\train\swimming\005778.jpg,0
balanced_dataset\train\swimming\005779.jpg,0
balanced_dataset\train\swimming\005780.jpg,0
balanced_dataset\train\swimming\005781.jpg,0
balanced_dataset\train\swimming\005782.jpg,0
balanced_dataset\train\swimming\005783.jpg,0
balanced_dataset\train\swimming\005784.jpg,0
balanced_dataset\train\swimming\005785.jpg,0
balanced_dataset\train\swimming\005786.jpg,0
balanced_dataset\train\swimming\005787.jpg,0
balanced_dataset\train\swimming\005788.jpg,0
balanced_dataset\train\swimming\005789.jpg,0
balanced_dataset\train\swimming\005790.jpg,0
balanced_dataset\train\swimming\005791.jpg,0
balanced_dataset\train\swimming\005792.jpg,0
balanced_dataset\train\swimming\005793.jpg,0
balanced_dataset\train\swimming\005794.jpg,0
balanced_dataset\train\swimming\005795.jpg,0
balanced_dataset\train\swimming\005796.jpg,0
balanced_dataset\train\swimming\005797.jpg,0
balanced_dataset\train\swimming\005798.jpg,0
balanced_dataset\train\swimming\005799.jpg,0
balanced_dataset\train\swimming\005800.jpg,0
balanced_dataset\train\swimming\005801.jpg,0
balanced_dataset\train\swimming\005802.jpg,0
balanced_dataset\train\swimming\005803.jpg,0
balanced_dataset\train\swimming\005804.jpg,0
balanced_dataset\train\swimming\005805.jpg,0
balanced_dataset\train\swimming\005806.jpg,0
balanced_dataset\train\swimming\005807.jpg,0
balanced_dataset\train\swimming\005808.jpg,0
balanced_dataset\train\swimming\005809.jpg,0
balanced_dataset\train\swimming\005810.jpg,0
balanced_dataset\train\swimming\005811.jpg,0
balanced_dataset\train\swimming\005812.jpg,0
balanced_dataset\train\swimming\005813.jpg,0
balanced_dataset\train\swimming\005814.jpg,0
balanced_dataset\train\swimming\005815.jpg,0
balanced_dataset\train\swimming\005816.jpg,0
balanced_dataset\train\swimming\005817.jpg,0
balanced_dataset\train\swimming\005818.jpg,0
balanced_dataset\train\swimming\005819.jpg,0
balanced_dataset\train\swimming\005820.jpg,0
balanced_dataset\train\swimming\005821.jpg,0
balanced_dataset\train\swimming\005822.jpg,0
balanced_dataset\train\swimming\005823.jpg,0
balanced_dataset\train\swimming\005824.jpg,0
balanced_dataset\train\swimming\005825.jpg,0
balanced_dataset\train\swimming\005826.jpg,0
balanced_dataset\train\swimming\005827.jpg,0
balanced_dataset\train\swimming\005828.jpg,0
balanced_dataset\train\swimming\005829.jpg,0
balanced_dataset\train\swimming\005830.jpg,0
balanced_dataset\train\swimming\005831.jpg,0
balanced_dataset\train\swimming\005832.jpg,0
balanced_dataset\train\swimming\005833.jpg,0
balanced_dataset\train\swimming\005834.jpg,0
balanced_dataset\train\swimming\005835.jpg,0
balanced_dataset\train\swimming\005836.jpg,0
balanced_dataset\train\swimming\005837.jpg,0
balanced_dataset\train\swimming\005838.jpg,0
balanced_dataset\train\swimming\005839.jpg,0
balanced_dataset\train\swimming\005840.jpg,0
balanced_dataset\train\swimming\005841.jpg,0
balanced_dataset\train\swimming\005842.jpg,0
balanced_dataset\train\swimming\005843.jpg,0
balanced_dataset\train\swimming\005844.jpg,0
balanced_dataset\train\swimming\005845.jpg,0
balanced_dataset\train\swimming\005846.jpg,0
balanced_dataset\train\swimming\005847.jpg,0
balanced_dataset\train\swimming\005848.jpg,0
balanced_dataset\train\swimming\005849.jpg,0
balanced_dataset\train\swimming\005850.jpg,0
balanced_dataset\train\swimming\005851.jpg,0
balanced_dataset\train\swimming\005852.jpg,0
balanced_dataset\train\swimming\005853.jpg,0
balanced_dataset\train\swimming\005854.jpg,0
balanced_dataset\train\swimming\005855.jpg,0
balanced_dataset\train\swimming\005856.jpg,0
balanced_dataset\train\swimming\005857.jpg,0
balanced_dataset\train\swimming\005858.jpg,0
balanced_dataset\train\swimming\005859.jpg,0
balanced_dataset\train\swimming\005860.jpg,0
balanced_dataset\train\swimming\005861.jpg,0
balanced_dataset\train\swimming\005862.jpg,0
balanced_dataset\train\swimming\005863.jpg,0
balanced_dataset\train\swimming\005864.jpg,0
balanced_dataset\train\swimming\005865.jpg,0
balanced_dataset\train\swimming\005866.jpg,0
balanced_dataset\train\swimming\005867.jpg,0
balanced_dataset\train\swimming\005868.jpg,0
balanced_dataset\train\swimming\005869.jpg,0
balanced_dataset\train\swimming\005870.jpg,0
balanced_dataset\train\swimming\005871.jpg,0
balanced_dataset\train\swimming\005872.jpg,0
balanced_dataset\train\swimming\005873.jpg,0
balanced_dataset\train\swimming\005874.jpg,0
balanced_dataset\train\swimming\005875.jpg,0
balanced_dataset\train\swimming\005876.jpg,0
balanced_dataset\train\swimming\005877.jpg,0
balanced_dataset\train\tread_water\000000.jpg,1
balanced_dataset\train\tread_water\000001.jpg,1
balanced_dataset\train\tread_water\000002.jpg,1
balanced_dataset\train\tread_water\000003.jpg,1
balanced_dataset\train\tread_water\000004.jpg,1
balanced_dataset\train\tread_water\000005.jpg,1
balanced_dataset\train\tread_water\000006.jpg,1
balanced_dataset\train\tread_water\000007.jpg,1
balanced_dataset\train\tread_water\000008.jpg,1
balanced_dataset\train\tread_water\000009.jpg,1
balanced_dataset\train\tread_water\000010.jpg,1
balanced_dataset\train\tread_water\000011.jpg,1
balanced_dataset\train\tread_water\000012.jpg,1
balanced_dataset\train\tread_water\000013.jpg,1
balanced_dataset\train\tread_water\000014.jpg,1
balanced_dataset\train\tread_water\000015.jpg,1
balanced_dataset\train\tread_water\000016.jpg,1
balanced_dataset\train\tread_water\000017.jpg,1
balanced_dataset\train\tread_water\000018.jpg,1
balanced_dataset\train\tread_water\000019.jpg,1
balanced_dataset\train\tread_water\000020.jpg,1
balanced_dataset\train\tread_water\000021.jpg,1
balanced_dataset\train\tread_water\000022.jpg,1
balanced_dataset\train\tread_water\000023.jpg,1
balanced_dataset\train\tread_water\000024.jpg,1
balanced_dataset\train\tread_water\000025.jpg,1
balanced_dataset\train\tread_water\000026.jpg,1
balanced_dataset\train\tread_water\000027.jpg,1
balanced_dataset\train\tread_water\000028.jpg,1
balanced_dataset\train\tread_water\000029.jpg,1
balanced_dataset\train\tread_water\000030.jpg,1
balanced_dataset\train\tread_water\000031.jpg,1
balanced_dataset\train\tread_water\000032.jpg,1
balanced_dataset\train\tread_water\000033.jpg,1
balanced_dataset\train\tread_water\000034.jpg,1
balanced_dataset\train\tread_water\000035.jpg,1
balanced_dataset\train\tread_water\000036.jpg,1
balanced_dataset\train\tread_water\000037.jpg,1
balanced_dataset\train\tread_water\000038.jpg,1
balanced_dataset\train\tread_water\000039.jpg,1
balanced_dataset\train\tread_water\000040.jpg,1
balanced_dataset\train\tread_water\000041.jpg,1
balanced_dataset\train\tread_water\000042.jpg,1
balanced_dataset\train\tread_water\000043.jpg,1
balanced_dataset\train\tread_water\000044.jpg,1
balanced_dataset\train\tread_water\000045.jpg,1
balanced_dataset\train\tread_water\000046.jpg,1
balanced_dataset\train\tread_water\000047.jpg,1
balanced_dataset\train\tread_water\000048.jpg,1
balanced_dataset\train\tread_water\000049.jpg,1
balanced_dataset\train\tread_water\000050.jpg,1
balanced_dataset\train\tread_water\000051.jpg,1
balanced_dataset\train\tread_water\000052.jpg,1
balanced_dataset\train\tread_water\000053.jpg,1
balanced_dataset\train\tread_water\000054.jpg,1
balanced_dataset\train\tread_water\000055.jpg,1
balanced_dataset\train\tread_water\000056.jpg,1
balanced_dataset\train\tread_water\000057.jpg,1
balanced_dataset\train\tread_water\000058.jpg,1
balanced_dataset\train\tread_water\000059.jpg,1
balanced_dataset\train\tread_water\000060.jpg,1
balanced_dataset\train\tread_water\000061.jpg,1
balanced_dataset\train\tread_water\000062.jpg,1
balanced_dataset\train\tread_water\000063.jpg,1
balanced_dataset\train\tread_water\000064.jpg,1
balanced_dataset\train\tread_water\000065.jpg,1
balanced_dataset\train\tread_water\000066.jpg,1
balanced_dataset\train\tread_water\000067.jpg,1
balanced_dataset\train\tread_water\000068.jpg,1
balanced_dataset\train\tread_water\000069.jpg,1
balanced_dataset\train\tread_water\000070.jpg,1
balanced_dataset\train\tread_water\000071.jpg,1
balanced_dataset\train\tread_water\000072.jpg,1
balanced_dataset\train\tread_water\000073.jpg,1
balanced_dataset\train\tread_water\000074.jpg,1
balanced_dataset\train\tread_water\000075.jpg,1
balanced_dataset\train\tread_water\000076.jpg,1
balanced_dataset\train\tread_water\000077.jpg,1
balanced_dataset\train\tread_water\000078.jpg,1
balanced_dataset\train\tread_water\000079.jpg,1
balanced_dataset\train\tread_water\000080.jpg,1
balanced_dataset\train\tread_water\000081.jpg,1
balanced_dataset\train\tread_water\000082.jpg,1
balanced_dataset\train\tread_water\000083.jpg,1
balanced_dataset\train\tread_water\000084.jpg,1
balanced_dataset\train\tread_water\000085.jpg,1
balanced_dataset\train\tread_water\000086.jpg,1
balanced_dataset\train\tread_water\000087.jpg,1
balanced_dataset\train\tread_water\000088.jpg,1
balanced_dataset\train\tread_water\000089.jpg,1
balanced_dataset\train\tread_water\000090.jpg,1
balanced_dataset\train\tread_water\000091.jpg,1
balanced_dataset\train\tread_water\000092.jpg,1
balanced_dataset\train\tread_water\000093.jpg,1
balanced_dataset\train\tread_water\000094.jpg,1
balanced_dataset\train\tread_water\000095.jpg,1
balanced_dataset\train\tread_water\000096.jpg,1
balanced_dataset\train\tread_water\000097.jpg,1
balanced_dataset\train\tread_water\000098.jpg,1
balanced_dataset\train\tread_water\000099.jpg,1
balanced_dataset\train\tread_water\000100.jpg,1
balanced_dataset\train\tread_water\000101.jpg,1
balanced_dataset\train\tread_water\000102.jpg,1
balanced_dataset\train\tread_water\000103.jpg,1
balanced_dataset\train\tread_water\000104.jpg,1
balanced_dataset\train\tread_water\000105.jpg,1
balanced_dataset\train\tread_water\000106.jpg,1
balanced_dataset\train\tread_water\000107.jpg,1
balanced_dataset\train\tread_water\000108.jpg,1
balanced_dataset\train\tread_water\000109.jpg,1
balanced_dataset\train\tread_water\000110.jpg,1
balanced_dataset\train\tread_water\000111.jpg,1
balanced_dataset\train\tread_water\000112.jpg,1
balanced_dataset\train\tread_water\000113.jpg,1
balanced_dataset\train\tread_water\000114.jpg,1
balanced_dataset\train\tread_water\000115.jpg,1
balanced_dataset\train\tread_water\000116.jpg,1
balanced_dataset\train\tread_water\000117.jpg,1
balanced_dataset\train\tread_water\000118.jpg,1
balanced_dataset\train\tread_water\000119.jpg,1
balanced_dataset\train\tread_water\000120.jpg,1
balanced_dataset\train\tread_water\000121.jpg,1
balanced_dataset\train\tread_water\000122.jpg,1
balanced_dataset\train\tread_water\000123.jpg,1
balanced_dataset\train\tread_water\000124.jpg,1
balanced_dataset\train\tread_water\000125.jpg,1
balanced_dataset\train\tread_water\000126.jpg,1
balanced_dataset\train\tread_water\000127.jpg,1
balanced_dataset\train\tread_water\000128.jpg,1
balanced_dataset\train\tread_water\000129.jpg,1
balanced_dataset\train\tread_water\000130.jpg,1
balanced_dataset\train\tread_water\000131.jpg,1
balanced_dataset\train\tread_water\000132.jpg,1
balanced_dataset\train\tread_water\000133.jpg,1
balanced_dataset\train\tread_water\000134.jpg,1
balanced_dataset\train\tread_water\000135.jpg,1
balanced_dataset\train\tread_water\000136.jpg,1
balanced_dataset\train\tread_water\000137.jpg,1
balanced_dataset\train\tread_water\000138.jpg,1
balanced_dataset\train\tread_water\000139.jpg,1
balanced_dataset\train\tread_water\000140.jpg,1
balanced_dataset\train\tread_water\000141.jpg,1
balanced_dataset\train\tread_water\000142.jpg,1
balanced_dataset\train\tread_water\000143.jpg,1
balanced_dataset\train\tread_water\000144.jpg,1
balanced_dataset\train\tread_water\000145.jpg,1
balanced_dataset\train\tread_water\000146.jpg,1
balanced_dataset\train\tread_water\000147.jpg,1
balanced_dataset\train\tread_water\000148.jpg,1
balanced_dataset\train\tread_water\000149.jpg,1
balanced_dataset\train\tread_water\000150.jpg,1
balanced_dataset\train\tread_water\000151.jpg,1
balanced_dataset\train\tread_water\000152.jpg,1
balanced_dataset\train\tread_water\000153.jpg,1
balanced_dataset\train\tread_water\000154.jpg,1
balanced_dataset\train\tread_water\000155.jpg,1
balanced_dataset\train\tread_water\000156.jpg,1
balanced_dataset\train\tread_water\000157.jpg,1
balanced_dataset\train\tread_water\000158.jpg,1
balanced_dataset\train\tread_water\000159.jpg,1
balanced_dataset\train\tread_water\000160.jpg,1
balanced_dataset\train\tread_water\000161.jpg,1
balanced_dataset\train\tread_water\000162.jpg,1
balanced_dataset\train\tread_water\000163.jpg,1
balanced_dataset\train\tread_water\000164.jpg,1
balanced_dataset\train\tread_water\000165.jpg,1
balanced_dataset\train\tread_water\000166.jpg,1
balanced_dataset\train\tread_water\000167.jpg,1
balanced_dataset\train\tread_water\000168.jpg,1
balanced_dataset\train\tread_water\000169.jpg,1
balanced_dataset\train\tread_water\000170.jpg,1
balanced_dataset\train\tread_water\000171.jpg,1
balanced_dataset\train\tread_water\000172.jpg,1
balanced_dataset\train\tread_water\000173.jpg,1
balanced_dataset\train\tread_water\000174.jpg,1
balanced_dataset\train\tread_water\000175.jpg,1
balanced_dataset\train\tread_water\000176.jpg,1
balanced_dataset\train\tread_water\000177.jpg,1
balanced_dataset\train\tread_water\000178.jpg,1
balanced_dataset\train\tread_water\000179.jpg,1
balanced_dataset\train\tread_water\000180.jpg,1
balanced_dataset\train\tread_water\000181.jpg,1
balanced_dataset\train\tread_water\000182.jpg,1
balanced_dataset\train\tread_water\000183.jpg,1
balanced_dataset\train\tread_water\000184.jpg,1
balanced_dataset\train\tread_water\000185.jpg,1
balanced_dataset\train\tread_water\000186.jpg,1
balanced_dataset\train\tread_water\000187.jpg,1
